종목코드,종목명,종가,RIM비교,만능비교,RIM80,RIM90,RIM100,만능80,만능90,만능100,기관평균,배당성향_당기,배당성향_1Y,배당성향_2Y,배당성향_3Y,배당수익률_당기,배당수익률_1Y,배당수익률_2Y,배당수익률_3Y,매출액증가율_1Y,매출액증가율_2Y,매출액증가율_3Y,매출액증가율_4Y,매출액증가율_5Y,영업이익증가율_1Y,영업이익증가율_2Y,영업이익증가율_3Y,영업이익증가율_4Y,영업이익증가율_5Y,ROE_당기,ROE_4Q,ROE_1Y,ROE_2Y,ROE_3Y,ROE_4Y,ROE_5Y,ROA_당기,ROA_1Y,ROA_2Y,ROA_3Y,ROA_4Y,ROA_5Y,매출_당기,매출_4Q,매출_1Y,매출_2Y,매출_3Y,매출_4Y,매출_5Y,순이익_당기,순이익_4Q,순이익_1Y,순이익_2Y,순이익_3Y,순이익_5Y,순차입금비율_1Y,순차입금비율_2Y,순차입금비율_3Y,이자보상배율_1Y,이자보상배율_2Y,이자보상배율_3Y,잉여현금흐름_1Y,잉여현금흐름_2Y,잉여현금흐름_3Y,총현금흐름_1Y,총현금흐름_2Y,총현금흐름_3Y,총투자_1Y,총투자_2Y,총투자_3Y,영업현금_1Y,영업현금_2Y,영업현금_3Y,투자현금_1Y,투자현금_2Y,투자현금_3Y,재무현금_1Y,재무현금_2Y,재무현금_3Y,기말현금및현금성자산_1Y,기말현금및현금성자산_2Y,기말현금및현금성자산_3Y,현금및현금성자산의증가_1Y,현금및현금성자산의증가_2Y,현금및현금성자산의증가_3Y,거래량_10D평균,주가증감_1D,주가증감_5D,주가증감_10D,주가증감_30D,개인매매_최근,개인매매_5D합,개인매매_10D합,개인매매_30D합,기관매매_최근,기관매매_5D합,기관매매_10D합,기관매매_30D합,외국인매_최근,외국인매매_5D합,외국인매매_10D합,외국인매매_30D합,외국인보유율_최근,외국인보유율증감_5D,외국인보유율증감_10D,외국인보유율증감_30D,소속,업종,핵심요약,설명1,설명2
069460,대호에이엘,2390,고가,고가,831,735,588,47,52,58,,,,,,,,,,3.3,-11.2,4.8,7.4,-3.2,,,27.1,,,,,2.43,-12.62,2.72,19.82,-9.57,,0.72,-4.14,0.86,5.56,-2.5,,,1214,1175,1324,1263,1176,,,7,-35,8,-22,170.4,125.6,117.5,0.9,,0.9,-108,22,75,51,20,50,159,-3,-24,-46,20,66,-98,-16,-18,186,-22,-30,99,58,76,41,-18,18,374829.7,-0.83,-1.65,-5.53,4.37,3649,2705,207467,-200860,-5,-68,-497,247,4356,2698,-173544,129105,1.46,0.05,-0.63,0.47,코스피 철강및금속,FICS  금속 및 광물,전환 사채 발행,"동사는 2002년 10월 1일에 인적분할로 신설되었으며, 2002년 11월 11일 한국증권선물거래소가 개설하는 유가증권시장에 주권을 상장함. 동사는 알미늄 코일(Coil), 판재(Sheet) 및 고품질 환절판(CircleSheet)을 전문 생산하고 있음. 동사의 철도차량산업부문은 현대로템의 1차협력업체로 임가공 수주로 나타나며 고속전철, 경전철 등이 제작, 남품되고 있으며, 수요가 점차적으로 증가함.","2020년 9월 전년동기 대비 별도기준 매출액은 2.4% 감소, 영업이익은 104.3% 증가, 당기순손실은 56.8% 감소. 원재료와 기계장치 구입에 사용할 계획으로 30억원 규모의 전환사채를 발행할 예정임. 알루미늄 판재 관련 다품종 소량 생산 시스템을 구축하였고, 사업 다각화를 위해 자동차 방열재용 소재도 생산함. 산업재 시장 내 매출이 안정적으로 성장하고 있으며 지속적으로 신제품 소재 개발할 계획."
078070,유비쿼스홀딩스,21500,고가,고가,9939,9245,8100,1913,2152,2391,,,29.39,30.67,27.52,,0.63,0.65,1.88,7.9,30.4,1009.2,1.5,-95.3,58.0,-21.4,1012.3,-36.9,-91.6,,,4.68,3.53,5.12,51.78,11.33,,6.19,4.85,7.58,47.03,9.38,,,1214,1125,862,78,77,,,96,70,90,239,,,,684.9,2062.1,,109,285,-191,200,142,178,91,-142,369,185,182,204,-174,242,-433,-67,-45,19,923,991,612,-68,379,-3,37829.166666666664,-1.15,-2.71,-4.66,-12.6,1216,5497,17065,27068,-1878,-2809,-2394,-61567,661,-3255,-15197,33215,4.49,-0.01,-0.07,0.21,코스닥 제조,FICS  통신장비,통신장비 사업 호조,"2000년 7월 설립되어, 2017년 3월 물적, 인적분할을 실시한 분할존속회사로서 지주회사 전환 후 자회사 관리 등 지주사업을 영위하고 있음. 인적분할 후 유비쿼스는 네트워크 장비 개발을 담당하며 물적분할 후 신설된 유비쿼스인베스트먼트는 금융자산운영, M＆A 부문 등을 담당함. 브랜드 및 상표권 등 지적재산권의 관리 및 라이센스업, 자회사 등에 대한 자금지원 및 자금조달사업 등을 수행함.","2020년 9월 전년동기 대비 연결기준 매출액은 10.3% 증가, 영업이익은 84.1% 증가, 당기순이익은 81.9% 증가. 유무선 인터넷 데이터 전송장비(스위치, PON 등) 매출 호조로 견조한 매출 성장을 시현했으며, 원가율 개선 및 판관비 통제 등으로 손익 개선을 이룸.  네트워크 사업부문을 담당하는 유비쿼스의 당기말 현재 수주잔고는 1,853억원 수준임."
050540,한국코퍼레이션,282,,,,,,,,,,,,,,,,,,2.4,-5.3,-0.1,-14.6,11.8,,,,,,,,-25.48,-46.25,1.64,-88.01,-30.02,,-10.81,-23.68,0.5,-29.13,-12.75,1173,1173,1215,1284,1285,1505,1346,,,-103,-188,4,-109,63.2,86.8,,0.5,,,96,-162,-237,36,-25,-72,-61,137,165,3,-91,-36,68,-250,-206,-56,282,304,54,39,98,15,-59,62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,-0.0,-0.0,-0.0,코스닥 기타서비스,FICS  상업서비스,매출반등으로 영업이익 흑자전환,"1991년 설립된 동사는 컨택센터 기반의 CRM 서비스와 CRM 솔루션 사업을 영위하는 컨택센터 종합서비스 전문기업임. 국내 최초로 컨택센터용 CRM 솔루션을 개발한 이래 금융권 및 통신업계뿐만 아니라, 건설업계 및 공공부문까지 이르는 다양한 산업분야에 시스템을 제공하고 있음. 컨택센터 서비스 시장은 BPO에 대한 인식 변화와 ASP, WFM 등 신규 시장의 확대로 지속적인 성장 중.","2020년 9월 전년동기 대비 연결기준 매출액은 2.4% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. CRM Solution 매출이 사라짐. 단, CRM Service매출이 전년 동기 대비 급증하면서 매출액이 소폭 늘어남. 판관비의 절감 노력으로 영업이익은 흑자전환함. 코로나19로 인한 재택근무, 원격근무 등이 확산되면서 동사의 클라우드 솔루션 도입 확대 등으로 긍정적인 매출추이가 기대됨."
095340,ISC,22500,고가,고가,9200,8372,7044,1310,1474,1638,,,33.11,16.01,15.29,,0.56,0.51,1.71,38.9,-13.9,-9.5,20.2,-2.3,792.4,-83.5,-46.7,113.8,-31.9,,,3.68,2.57,8.13,11.1,6.68,,2.46,1.5,5.68,7.91,4.48,1500,,1218,877,1019,1126,936,,,63,43,134,98,0.3,,,31.4,3.0,27.4,499,-104,25,187,136,182,-312,240,158,248,119,165,-100,-37,-248,104,-43,-18,371,135,152,236,-17,-104,236680.8,3.93,2.04,8.43,1.35,-90109,-5911,-17017,694551,24848,-24987,-34484,-771089,64222,44219,52433,73724,3.73,0.35,0.32,0.4,코스닥 IT H/W,FICS  반도체 및 관련장비,테스트 소켓에서의 기술경쟁력 보유,"동사는 2001년 2월 반도체 및 전자 부품 검사장비의 핵심 부품인 후(後)공정 테스트 소켓 제품 생산 등을 목적으로 설립되었으며 메모리, 시스템반도체테스트 소켓 제품을 공급중. 종속회사로는 ISC International INC, ISC VINA MANUFACTURING, ISC Japan R&D Center, SMATECH INC, ISCM, ITMTC가 있음. 반도체 테스트 소켓 분야에서 세계1위의 시장점유율을 차지함.","2020년 12월 전년동기 대비 연결기준 매출액은 39% 증가, 영업이익 792% 증가, 당기순이익 73% 성장. 반도체테스트 소켓 부분에서 세계 시장 점유율 1위를 유지하고 있음.2020년 기준 매출 비중은 시스템반도체테스트소켓 52%, 메모리반도체용 테스트소켓 48% 메모리반도체용소켓 90%시장점유율을 기반으로 5G,먀,자율주행차등에 사용하는 시스템반도체용소켓의 매출이 증가하고 있어 전년 대비 10% 이상의 성장을 전망."
950130,엑세스바이오,14500,저가,저가,22848,84801,623273,94866,106725,118583,,,,,,,,,,182.9,7.0,36.6,-9.3,-8.7,,,,,,,,89.16,-56.79,-10.42,-12.78,0.5,,39.86,-25.1,-6.78,-9.04,-1.2,,,1218,431,402,295,325,,,483,-176,-42,3,,104.9,68.7,36.8,,,223,34,-62,560,-43,-15,336,-77,47,367,-4,-57,-88,32,-49,153,-7,87,492,68,51,428,15,-21,405614.2,7.81,6.23,1.4,-21.83,203667,94889,39787,-107815,0,-3571,-4101,-47924,-200845,-89494,-61899,68774,0.14,-0.22,-0.18,0.14,,FICS  의료 장비 및 서비스,원가율 개선에 따른 흑자 전환,"동사는 체외진단 기술을 토대로 말라리아 진단 시약과 HIV 진단용스트립(반제품), G6PD RDT 등의 진단 제품을 개발, 제조, 판매하는 사업을 영위함. 주요 제품은 말라리아 진단시약으로 열대열 말라리아 및 중남미와 아프리카지역에서 발견되고 있는 변종 말라리아까지 총 11가지 종류의 말라리아 진단 제품을 보유하고 있음. 동사의 말라리아 RDT 시장 점유율은 2014년 국제조달 기금 기준 35% 가량으로 추정되고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 7.8% 감소, 영업이익 흑자전환, 당기순이익 흑자전환. 전년동기대비 매출은 줄고 판관비는 증가했으나 원가율 하락에 힘입어 영업이익이 증가함. 기존 공급경로 외의 지역적/유형적 틈새 시장을 공략하고 신속한 마켓정보 확보로 시장을 선제 공략할 계획임. 다만 판관비가 늘어남에 따라 비용관리에 대한 중요성이 부각될 것으로 보임. "
038290,마크로젠,31150,저가,저가,79774,189945,766345,377710,424924,472137,,,3.31,,,,1.11,,,9.5,-8.9,10.8,11.7,14.6,93.0,299.6,-69.2,-3.9,-24.6,,,56.72,-3.03,2.49,10.78,5.42,,34.24,-6.61,0.95,5.48,3.01,,,1126,1028,1128,1018,911,,,883,-35,26,43,,,,9.0,7.1,0.6,245,-91,48,185,179,125,-60,270,77,206,145,156,-43,-581,-179,-46,273,-91,283,163,322,120,-159,-114,121676.16666666667,-2.04,-7.57,-10.23,0.48,-2757,-8166,-76035,-340624,5000,5099,66983,222704,-191,4585,4521,81416,1.55,0.11,0.18,0.69,코스닥 기타서비스,FICS  바이오,국내 분자진단 업체,"동사는 1997년 설립되어 2000년에 코스닥 시장에 상장한 기업으로, 유전자 및 유전체(게놈) 분석, Microarray 분석, 유전자 편집 마우스 생산 등을 주요 사업으로 영위하고 있음. 동사는 20년 이상 꾸준히 유전체 분석 사업을 해오며 기술력과 노하우 및 데이터베이스를 확보하고 있으며, 세계 153여개국에 18,000여 고객을 확보함. 연결대상 종속법인으로는 해외소재의 유전체 분석 기업 4개사를 보유함.","2020년 9월 전년동기 대비 연결기준 매출액은 8.4% 증가, 영업이익 적자전환, 당기순이익 적자전환. DNA Sequencing 매출이 크게 늘면서 전년동기 대비 매출 확대되었으나, CES 및 기타 분석부문에서 영업손실을 시현하며 전체적으로 손실시현함. 동사는 개인유전체 분석 서비스 분야에서 의료기관을 대상으로 하는 서비스 외 DTC(소비자직접판매) 서비스중이며 영역을 점차 확대중임."
153490,우리이앤엘,1350,,,,,,,,,,,,,,,,,,-8.2,-6.8,-10.0,7.9,-22.4,-5.2,-22.0,,,,,,-2.52,8.26,3.66,-42.13,-21.35,,-1.47,4.38,1.61,-18.94,-9.5,,,1223,1332,1429,1586,1471,,,-15,48,20,-178,,2.9,19.2,7.3,3.9,2.8,175,84,71,82,68,71,-94,-16,0,152,104,76,-42,-8,7,-8,-59,-153,209,109,72,99,37,-70,1450222.4333333333,0.37,0.0,2.66,-3.91,-58638,-290999,-61124,-53651,0,0,0,4734,56944,152919,-74157,-115012,0.99,0.34,-0.06,-0.23,코스닥 IT H/W,FICS  디스플레이 및 관련부품,매출부진에 순이익 반토막,"동사는 차세대 광원인 LED패키지 및 모듈 사업을 주력으로 2008년 설립된 광원전문 회사임. LED광원 분야에 있어 지속적인 연구개발로 자동차용 네비게이션, 전장용 LED, 광고용 Signage, TV, 노트북, 모바일등 여러 분야의 디스플레이 광원 제품을 개발함. 차세대 디스플레이 기술로는 고휘도/고색 기술인 UCCP, Mini-LED, 마이크로LED 등의 첨단 기술력을 바탕으로 무한한 광원사업을 밝혀 나가고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 16% 감소, 영업이익은 33.9% 감소, 당기순이익은 46.2% 감소. 원재료가격 하락에도 불구하고 동사의 매출액은 감소하여 외형 축소하였으며 연구개발비, 광고비 등의 판관비가 증가해 영업이익 및 순이익은 큰폭으로 감소함. LG디스플레이로의 영업확대 및 중화권 신규거래처 확보 등 매출처 다변화, 조명용 PKG영업확대 등으로 매출성장을 꾀하고 있음."
013990,아가방컴퍼니,3475,,,,,,,,,,,,,,,,,,-8.8,18.9,-19.9,-6.3,-4.5,,,,,1414.1,,,-1.47,-11.05,-9.76,-2.65,1.17,,-1.05,-8.34,-7.76,-2.24,0.83,,,1225,1342,1129,1409,1503,,,-20,-158,-155,20,,0.4,,,,,31,-87,-184,4,-31,-78,-27,56,105,30,-12,-77,49,0,41,19,-4,6,142,45,61,97,-15,-32,1234983.8333333333,-1.97,7.59,3.73,-6.08,-21888,269440,457686,589286,0,-482,-482,-23482,19815,-314379,-514350,-627536,2.38,-0.63,-1.46,-1.92,코스닥 유통,FICS  섬유 및 의복,판매 부진과 고정비 부담,"유아용 의류와 완구류 등을 제조해 판매하는 기업임. 본사는 서울 역삼동에, 물류시설은 경기도 이천시에 위치함. 미국과 중국에 현지 판매법인과 생산법인을 보유함. AGABANG U.S.A.,lnc., 북경아가방무역유한공사 등 5개 회사를 연결대상 종속회사로 보유함. 매출은 국내 약 94%, 해외 6%로 구성됨. 아가방, 디어베이비, 에뜨와, 퓨토, 데스티네이션 마터니티 등의 브랜드를 보유함.","2020년 9월 전년동기 대비 연결기준 매출액은 8.5% 감소, 영업손실은 196.1% 증가, 당기순손실은 7.5% 증가. 코로나 여파에 따른 오프라인 매장의 부진으로 매출이 감소하였음. 고정비 부담으로 영업손실이 큰 폭으로 확대되었음. 동사는 홈쇼핑 상품 등 비대면 채널을 통한 매출 보존을 강구하고 있음. 모회사인 중국 랑시그룹과 협력해 수출 지역 다변화와 신규 바이어 발굴 등에 주력할 예정임."
002690,동일제강,3285,저가,고가,6651,5604,4082,4,4,5,,,,13.43,,,,0.4,,-3.5,2.7,15.3,13.6,-11.3,,,,-80.9,-32.2,,,0.23,0.85,0.1,1.05,3.66,,0.21,0.75,0.09,0.92,3.26,,,1229,1274,1240,1076,947,,,3,11,1,48,,,,,103.3,,236,39,7,42,51,39,-194,13,32,139,77,4,-181,33,37,-17,-11,-5,149,208,109,-59,99,35,2011006.9333333333,-1.5,-3.38,-0.15,22.35,-7182,-23950,42990,62205,-1037,-4675,-4678,-93850,7831,28985,-38977,26099,3.01,-0.08,-0.42,0.1,코스피 철강및금속,FICS  금속 및 광물,"매출감소, 비용증가로 수익성 악화","PC강선 및 강연선, 아연도 강선 및 강연선, 경강선, 마봉강 등을 제조, 판매 등을 사업으로 영위하고 있음. 공급과잉에 따른 판매 경쟁의 심화가 두드러져, 품질향상을 통한 점유율 유지 및 확대에 힘쓰고 있으며, 강점을 가지고 있는 품목은 선재에서는 PC강연선이고 마봉에서는 SUS 마봉임.  매출 비중은 마봉 61.87%, 선재 36.47% 등으로 이루어져 있음.","2020년 9월 전년동기 대비 매출액은 6.8% 감소. 매출감소와 함께 판매비와 관리비가 증가하며 당기순이익 대폭 감소.  전년동기 대비 매출액 감소했으며, 당기순이익은 적자를 기록하며 수익성이 악화됨. 단가 경쟁이 점점 치열해지고 있어 이형재, SUS마봉강등의 부가가치 높은 품목의 영업력을 집중하고 있으며, 원가 절감의 노력을 하여 경쟁력 개선에도 힘쓰고 있음."
000520,삼일제약,20100,고가,고가,7791,6851,5408,341,383,426,,,70.02,116.87,-7.13,,0.73,0.71,0.49,1.6,28.0,2.8,-4.9,9.8,35.6,,,-66.1,140.5,,,2.13,1.33,-15.97,-2.43,1.65,,0.71,0.47,-6.04,-1.07,0.89,,,1230,1211,946,920,968,,,13,8,-86,9,121.5,102.6,99.4,1.2,1.2,,128,-109,3,115,66,-23,-13,175,-27,78,106,-26,-46,-261,-148,-33,291,195,160,167,30,-7,137,20,59521.433333333334,-1.23,-0.25,-0.99,-6.07,-1254,-26377,-18809,-28680,-8,-67,-895,-804,-1169,23374,19255,6584,2.54,0.28,0.35,0.1,코스피 의약품,FICS  제약,영업비용절감으로 수익성 개선,"동사는 의약품 제조 및 판매를 주요사업으로 영위할 목적으로 1947년 설립되었음. 동사는 의약품 및 의약외품등의 제조, 판매 및 그 관련 사업을 사업의 내용으로 하고 있으며, 주요 제품은 포리부틴, 글립타이드, 부루펜, 리박트, 히아박 등이 있음.  내과 분야의 신규 제품 론칭을 지속적으로 추구하고 있으며, 베트남 안과 시장 개척 등 수출 증진 및 해외 투자 등 해외 사업 부문을 통한 균형있는 성장을 추구함. ","2020년 9월 전년동기 대비 연결기준 매출액은 2.2% 증가, 영업이익은 71% 증가, 당기순이익은 8.9% 증가. 치료제 위주의 품목으로 매출을 이끌어 왔으며, 의약분업실시 이후부터는 영업의 방향을 도매상 위주로 전환하였음.  전년 동기 대비 매출액은 소폭 증가한 반면, 매출원가 및 판관비는 감소하였음. 이에따라 영업이익이 큰 폭으로 증가하였지만 법인세비용과 재무비용의 증가로 당기순이익은 소폭 증가하였음."
004080,신흥,11950,적정저가,저가,11916,13602,17199,14970,16841,18713,,,12.31,169.7,37.64,,1.82,2.1,1.94,-5.2,1.2,0.3,-2.6,-0.8,93.9,46.9,-72.5,-4.7,-35.1,,,14.45,0.81,3.52,3.71,1.36,,8.72,0.5,2.31,2.42,0.8,,,1167,1230,1215,1211,1244,,,124,7,31,12,10.7,37.8,15.7,10.0,2.1,1.4,195,-104,-40,51,38,37,-144,142,77,128,9,20,74,-153,29,-204,145,-48,1,3,3,-2,0,1,11989.6,0.42,-2.05,-0.83,-8.08,-2896,-1658,-3803,-46257,10,228,2336,1608,-1042,-3002,-6216,-12205,0.32,-0.03,-0.06,-0.12,코스피 유통업,FICS  의료 장비 및 서비스,비용절감하여 영업이익 상승,"동사는 치과용기자재의 제조 및 도ㆍ소매를 목적으로 1964년 11월 13일에 설립되었으며, 1991년 유가증권시장에 상장함.  치과 의료기기 및 치과용 재료의 제조 및 유통 회사로 주요 제품은 치과용 진료대 (유니트 체어), 치과용 합금, 치과용 X선 촬영기, 공기압축기 등이 있음.  전국 지점ㆍ유통ㆍA/S망과 제조공장, 물류센터, 전문 연수원 등을 갖추어 효율적인 경영활동과 고객 서비스 제공이 이루어지도록 사업을 전개하고 있음. ","2020년 9월 전년동기 대비 연결기준 매출액은 4.3% 감소, 영업이익은 145.7% 증가, 당기순이익은 683.4% 증가. 신제품의 계속적인 출시와 치과용 귀금속 시장의 매출 호조, 임플란트 판매 확대 등을 통해 국내의 경쟁 우위를 유지해나가고 있음.  전년동기대비 매출액은 소폭 감소하였으나, 매출원가와 판관비 등 영업비용을 절감하며 영업이익은 큰폭으로 증가하였음. "
090410,덕신하우징,1430,,,,,,,,,,,,,13.45,,,,1.98,-17.3,10.1,7.5,3.5,16.0,,-75.4,29.9,,,,,-10.92,2.05,12.75,14.93,-19.87,,-6.52,1.26,7.64,8.0,-11.64,,,1232,1490,1354,1259,1216,,,-79,15,86,-122,12.4,22.6,11.8,,2.5,10.4,5,-66,176,-41,58,129,-46,124,-47,80,69,187,-212,-23,-155,155,-65,25,94,73,89,22,-17,59,1370947.7666666666,-1.04,1.06,2.51,-14.37,-93116,-8628,70592,-144082,0,0,0,10250,93116,289,-79081,130518,0.81,0.07,-0.21,0.28,코스닥 제조,FICS  건축자재,건설중계정의 원가 증가로 영업 적자,"동사는  1990년 11월 10일에 설립되었으며, 2014년 8월 1일에 코스닥시장에 동사의 발행주식을 상장하였음. 동사는 건축용 자재인 데크플레이트 생산 및 시공하는 사업을 영위하고 있음. 2019년 기준 추산 점유율 약 26%로 업계 1위의 점유율을 차지하고 있음. 제품의 다변화로 탈형 데크플레이트인 '에코데크', 단열재 일체형 데크플레이트인 '인슈데크' 등 신규 수요 창출 제품 개발중임.","2020년 9월 전년동기 대비 연결기준 매출액은 19.7% 감소, 영업이익 적자전환, 당기순이익 적자전환. 매출액의 감소로 영업이익 및 당기순이익이 적자전환됨. 특히, 건설중자산 계정의 매출원가 증가가 두드러짐. 동사는 국내에 일체형데크 7개 생산라인과 탈형데크 4개 생산라인 및 해외에 2개 생산라인을 확보, 국내 최대의 생산CAPA로 경쟁력을 확보하고 있음."
086390,유니테스트,23100,고가,고가,7021,6847,6542,8233,9262,10291,36000,,,19.94,15.48,,,1.74,3.81,-37.7,-29.8,67.5,44.3,-12.6,-91.1,-58.1,119.5,181.3,-61.5,18.48,6.869734283862606,1.06,17.03,44.95,29.34,12.22,15.01,0.62,13.18,30.91,18.87,7.99,2183,1362,1235,1983,2823,1686,1168,317,106,17,255,524,84,,,,7.6,54.4,147.1,-79,107,538,56,283,562,135,176,24,39,216,644,-114,-43,-127,-64,-102,-106,709,866,799,-157,67,408,270816.73333333334,1.99,2.67,-0.65,-5.52,-8099,8610,59408,274800,-4144,-57303,-83243,-571096,10794,36191,-5387,260108,6.25,0.19,0.08,1.42,코스닥 IT H/W,FICS  반도체 및 관련장비,반도체 후공정 선두주자,"동사는 반도체 후공정(반도체 검사 장비)업체로서 메모리 모듈 테스터 및 메모리 컴포넌트 테스터를 국내 업계 최초로 개발 완료하여 반도체 장비의 국산화를 주도하고 있음. 반도체 후공정 테스터인 DRAM 및 NAND 번인테스터를 제품군으로 보유함. 특히 NAND 테스터의 경우, 최근 신규 제품군 확대로 국내외로 매출 성장이 기대됨. 주요 매출 구성은 반도체 검사장비 58.12%, 태양광 사업 41.87% 등으로 이루어짐.","2020년 9월 전년동기 대비 연결기준 매출액은 56.3% 감소, 영업이익 적자전환, 당기순이익 적자전환.  IOT시장 성장과 더불어 차량용 반도체 시장은 자동차의 전장화 확대로 DRAM 및 NAND 탑재량이 가파르게 증가할 전망임.  2020년에는 Covid-19 발생으로 세계경기가 일시적으로 위축됐지만, 향후 반도체산업은 클라우드서비스, 5G, 4차산업(인공지능,빅데이터)등으로 인한 반도체 수요증가 사이클이 도래할 것으로 전망됨."
